message;severity;node;stamp;location
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=6,031977])";"30";"turtlesim2.sim";"1694799563.528039447";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=6,030441])";"30";"turtlesim3.sim";"1694799563.515289258";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=6,031981])";"30";"turtlesim1.sim";"1694799563.515312516";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=6,030441])";"30";"turtlesim2.sim";"1694799563.512488966";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=6,030444])";"30";"turtlesim1.sim";"1694799563.499404639";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=6,028904])";"30";"turtlesim3.sim";"1694799563.499004218";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=6,028904])";"30";"turtlesim2.sim";"1694799563.496451316";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=6,028908])";"30";"turtlesim1.sim";"1694799563.483280661";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=6,027368])";"30";"turtlesim3.sim";"1694799563.483178548";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=6,027368])";"30";"turtlesim2.sim";"1694799563.480441326";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=6,027372])";"30";"turtlesim1.sim";"1694799563.467201384";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=6,025832])";"30";"turtlesim3.sim";"1694799563.466650378";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=6,025832])";"30";"turtlesim2.sim";"1694799563.464105159";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=6,024295])";"30";"turtlesim3.sim";"1694799563.450752977";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=6,025835])";"30";"turtlesim1.sim";"1694799563.450601623";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=6,024295])";"30";"turtlesim2.sim";"1694799563.447744547";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=6,024299])";"30";"turtlesim1.sim";"1694799563.435271084";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=6,022759])";"30";"turtlesim3.sim";"1694799563.434659731";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=6,022759])";"30";"turtlesim2.sim";"1694799563.431816135";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=6,021223])";"30";"turtlesim3.sim";"1694799563.419269195";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=6,022762])";"30";"turtlesim1.sim";"1694799563.418984367";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=6,021223])";"30";"turtlesim2.sim";"1694799563.416051090";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=6,019686])";"30";"turtlesim3.sim";"1694799563.403014747";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=6,021226])";"30";"turtlesim1.sim";"1694799563.402766728";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=6,019686])";"30";"turtlesim2.sim";"1694799563.400038795";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=6,019690])";"30";"turtlesim1.sim";"1694799563.387197388";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=6,018150])";"30";"turtlesim3.sim";"1694799563.386624870";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=6,018150])";"30";"turtlesim2.sim";"1694799563.383729588";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=6,018153])";"30";"turtlesim1.sim";"1694799563.370974720";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=6,016614])";"30";"turtlesim3.sim";"1694799563.370497749";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=6,016614])";"30";"turtlesim2.sim";"1694799563.368393461";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=6,016617])";"30";"turtlesim1.sim";"1694799563.355135779";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=6,015077])";"30";"turtlesim3.sim";"1694799563.354435724";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=6,015077])";"30";"turtlesim2.sim";"1694799563.352118060";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=6,013541])";"30";"turtlesim3.sim";"1694799563.339249344";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=6,015081])";"30";"turtlesim1.sim";"1694799563.338920095";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=6,013541])";"30";"turtlesim2.sim";"1694799563.335948544";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=6,012005])";"30";"turtlesim3.sim";"1694799563.322993430";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=6,013544])";"30";"turtlesim1.sim";"1694799563.322774675";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=6,012005])";"30";"turtlesim2.sim";"1694799563.319641782";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=6,012008])";"30";"turtlesim1.sim";"1694799563.307311012";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=6,010468])";"30";"turtlesim3.sim";"1694799563.306748690";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=6,010468])";"30";"turtlesim2.sim";"1694799563.304325002";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=6,010472])";"30";"turtlesim1.sim";"1694799563.290949352";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=6,008932])";"30";"turtlesim3.sim";"1694799563.290532866";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=6,008932])";"30";"turtlesim2.sim";"1694799563.287968161";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=6,008935])";"30";"turtlesim1.sim";"1694799563.275440847";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=6,007396])";"30";"turtlesim3.sim";"1694799563.274490468";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=6,007396])";"30";"turtlesim2.sim";"1694799563.272073554";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=6,005859])";"30";"turtlesim3.sim";"1694799563.259243463";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=6,007399])";"30";"turtlesim1.sim";"1694799563.258532721";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=6,005859])";"30";"turtlesim2.sim";"1694799563.256038978";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=6,004323])";"30";"turtlesim3.sim";"1694799563.242948644";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=6,005863])";"30";"turtlesim1.sim";"1694799563.242578885";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=6,004323])";"30";"turtlesim2.sim";"1694799563.240108541";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=6,002787])";"30";"turtlesim3.sim";"1694799563.226663185";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=6,004326])";"30";"turtlesim1.sim";"1694799563.226465594";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=6,002787])";"30";"turtlesim2.sim";"1694799563.224115383";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=6,001250])";"30";"turtlesim3.sim";"1694799563.210588448";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=6,002790])";"30";"turtlesim1.sim";"1694799563.210522724";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=6,001250])";"30";"turtlesim2.sim";"1694799563.208255489";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=6,001254])";"30";"turtlesim1.sim";"1694799563.195378112";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,999714])";"30";"turtlesim3.sim";"1694799563.194473481";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,999714])";"30";"turtlesim2.sim";"1694799563.191983160";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,999717])";"30";"turtlesim1.sim";"1694799563.178448543";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,998178])";"30";"turtlesim3.sim";"1694799563.178417602";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,998178])";"30";"turtlesim2.sim";"1694799563.176415707";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,996641])";"30";"turtlesim3.sim";"1694799563.163018405";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,998181])";"30";"turtlesim1.sim";"1694799563.162510074";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,996641])";"30";"turtlesim2.sim";"1694799563.159991815";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,995105])";"30";"turtlesim3.sim";"1694799563.146683635";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,996645])";"30";"turtlesim1.sim";"1694799563.146600031";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,995105])";"30";"turtlesim2.sim";"1694799563.143566387";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,995108])";"30";"turtlesim1.sim";"1694799563.131398775";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,993569])";"30";"turtlesim3.sim";"1694799563.130574046";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,993569])";"30";"turtlesim2.sim";"1694799563.128243461";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,993572])";"30";"turtlesim1.sim";"1694799563.115317402";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,992032])";"30";"turtlesim3.sim";"1694799563.114339224";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,992032])";"30";"turtlesim2.sim";"1694799563.112580110";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,990496])";"30";"turtlesim3.sim";"1694799563.099264806";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,992035])";"30";"turtlesim1.sim";"1694799563.099212772";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,990496])";"30";"turtlesim2.sim";"1694799563.096243525";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,990499])";"30";"turtlesim1.sim";"1694799563.083311809";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,988960])";"30";"turtlesim3.sim";"1694799563.083190349";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,988960])";"30";"turtlesim2.sim";"1694799563.080628437";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,988963])";"30";"turtlesim1.sim";"1694799563.067408052";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,987423])";"30";"turtlesim3.sim";"1694799563.067039062";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,987423])";"30";"turtlesim2.sim";"1694799563.064272574";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,987426])";"30";"turtlesim1.sim";"1694799563.051389052";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,985887])";"30";"turtlesim3.sim";"1694799563.050858510";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,985887])";"30";"turtlesim2.sim";"1694799563.048136095";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,984351])";"30";"turtlesim3.sim";"1694799563.034913964";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,985890])";"30";"turtlesim1.sim";"1694799563.034452987";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,984351])";"30";"turtlesim2.sim";"1694799563.032154810";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,982814])";"30";"turtlesim3.sim";"1694799563.019198369";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,984354])";"30";"turtlesim1.sim";"1694799563.018495799";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,982814])";"30";"turtlesim2.sim";"1694799563.016268235";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,982817])";"30";"turtlesim1.sim";"1694799563.003391906";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,981278])";"30";"turtlesim3.sim";"1694799563.002501382";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,981278])";"30";"turtlesim2.sim";"1694799563.000072940";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,979742])";"30";"turtlesim3.sim";"1694799562.987244851";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,981281])";"30";"turtlesim1.sim";"1694799562.987167672";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,979742])";"30";"turtlesim2.sim";"1694799562.983693440";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,978205])";"30";"turtlesim3.sim";"1694799562.971029767";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,979745])";"30";"turtlesim1.sim";"1694799562.970919272";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,978205])";"30";"turtlesim2.sim";"1694799562.968263973";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,976669])";"30";"turtlesim3.sim";"1694799562.954872863";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,978208])";"30";"turtlesim1.sim";"1694799562.954776966";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,976669])";"30";"turtlesim2.sim";"1694799562.951935111";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,976672])";"30";"turtlesim1.sim";"1694799562.938695355";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,975133])";"30";"turtlesim3.sim";"1694799562.938676288";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,975133])";"30";"turtlesim2.sim";"1694799562.936559354";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,975136])";"30";"turtlesim1.sim";"1694799562.922687082";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,973596])";"30";"turtlesim3.sim";"1694799562.922614094";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,973596])";"30";"turtlesim2.sim";"1694799562.920137459";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,973599])";"30";"turtlesim1.sim";"1694799562.908056432";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,972060])";"30";"turtlesim3.sim";"1694799562.907147050";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,972060])";"30";"turtlesim2.sim";"1694799562.904247782";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,972063])";"30";"turtlesim1.sim";"1694799562.891151069";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,970524])";"30";"turtlesim3.sim";"1694799562.890941884";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,970524])";"30";"turtlesim2.sim";"1694799562.888431374";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,968987])";"30";"turtlesim3.sim";"1694799562.875100121";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,970527])";"30";"turtlesim1.sim";"1694799562.874961758";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,968987])";"30";"turtlesim2.sim";"1694799562.872331464";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,968990])";"30";"turtlesim1.sim";"1694799562.859815722";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,967451])";"30";"turtlesim3.sim";"1694799562.859157712";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,967451])";"30";"turtlesim2.sim";"1694799562.856197469";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,967454])";"30";"turtlesim1.sim";"1694799562.843321606";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,965915])";"30";"turtlesim3.sim";"1694799562.842322752";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,965915])";"30";"turtlesim2.sim";"1694799562.839970092";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,965918])";"30";"turtlesim1.sim";"1694799562.827556534";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,964378])";"30";"turtlesim3.sim";"1694799562.827206331";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,964378])";"30";"turtlesim2.sim";"1694799562.824524770";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,962842])";"30";"turtlesim3.sim";"1694799562.811364987";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,964381])";"30";"turtlesim1.sim";"1694799562.810521538";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,962842])";"30";"turtlesim2.sim";"1694799562.808259816";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,962845])";"30";"turtlesim1.sim";"1694799562.794485816";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,961306])";"30";"turtlesim3.sim";"1694799562.794363098";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,961306])";"30";"turtlesim2.sim";"1694799562.792158509";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,961308])";"30";"turtlesim1.sim";"1694799562.778906880";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,959769])";"30";"turtlesim3.sim";"1694799562.778382553";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,959769])";"30";"turtlesim2.sim";"1694799562.775962982";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,959772])";"30";"turtlesim1.sim";"1694799562.763498157";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,958233])";"30";"turtlesim3.sim";"1694799562.762405571";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,958233])";"30";"turtlesim2.sim";"1694799562.759705012";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,956697])";"30";"turtlesim3.sim";"1694799562.747003273";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,958236])";"30";"turtlesim1.sim";"1694799562.746402396";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,956697])";"30";"turtlesim2.sim";"1694799562.744467758";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,955160])";"30";"turtlesim3.sim";"1694799562.730606661";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,956699])";"30";"turtlesim1.sim";"1694799562.730467949";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,955160])";"30";"turtlesim2.sim";"1694799562.728289482";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,955163])";"30";"turtlesim1.sim";"1694799562.715394482";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,953624])";"30";"turtlesim3.sim";"1694799562.714444939";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,953624])";"30";"turtlesim2.sim";"1694799562.712292454";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,953627])";"30";"turtlesim1.sim";"1694799562.699282279";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,952088])";"30";"turtlesim3.sim";"1694799562.698381767";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,952088])";"30";"turtlesim2.sim";"1694799562.696356820";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,952090])";"30";"turtlesim1.sim";"1694799562.683255008";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,950551])";"30";"turtlesim3.sim";"1694799562.682429091";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,950551])";"30";"turtlesim2.sim";"1694799562.679982978";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,949015])";"30";"turtlesim3.sim";"1694799562.667573749";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,950554])";"30";"turtlesim1.sim";"1694799562.666702433";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,949015])";"30";"turtlesim2.sim";"1694799562.663635327";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,947478])";"30";"turtlesim3.sim";"1694799562.650936382";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,949018])";"30";"turtlesim1.sim";"1694799562.650790685";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,947478])";"30";"turtlesim2.sim";"1694799562.648326482";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,945942])";"30";"turtlesim3.sim";"1694799562.634958421";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,947481])";"30";"turtlesim1.sim";"1694799562.634895701";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,945942])";"30";"turtlesim2.sim";"1694799562.632205619";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,945945])";"30";"turtlesim1.sim";"1694799562.618618035";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,944406])";"30";"turtlesim3.sim";"1694799562.618596593";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,944406])";"30";"turtlesim2.sim";"1694799562.616074698";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,944409])";"30";"turtlesim1.sim";"1694799562.602456871";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,942869])";"30";"turtlesim3.sim";"1694799562.602418805";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,942869])";"30";"turtlesim2.sim";"1694799562.599876935";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,942872])";"30";"turtlesim1.sim";"1694799562.587333115";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,941333])";"30";"turtlesim3.sim";"1694799562.586428203";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,941333])";"30";"turtlesim2.sim";"1694799562.583616870";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,941336])";"30";"turtlesim1.sim";"1694799562.571145899";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,939797])";"30";"turtlesim3.sim";"1694799562.570447030";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,939797])";"30";"turtlesim2.sim";"1694799562.568324998";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,938260])";"30";"turtlesim3.sim";"1694799562.555210754";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,939800])";"30";"turtlesim1.sim";"1694799562.555033696";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,938260])";"30";"turtlesim2.sim";"1694799562.552222643";"./src/turtle.cpp:update:260"
